,year,tas_5,tas_mean,tas_95
0,2015.0,1.020884849950959,1.110087613353907,1.214464775698898
1,2016.0,1.040534548654836,1.136829794637295,1.251050039560256
2,2017.0,1.060932976617174,1.166138801213176,1.289023334803417
3,2018.0,1.079272099583805,1.195275185134895,1.329558641712629
4,2019.0,1.099178782123515,1.223857843560775,1.373857310713072
5,2020.0,1.120566689073966,1.253726950259474,1.415059583469086
6,2021.0,1.14297241151824,1.283470131803174,1.45678177106822
7,2022.0,1.165054366235245,1.315981986131451,1.501338114484208
8,2023.0,1.186427868710072,1.346799973679663,1.538984084630744
9,2024.0,1.205258006688249,1.37680334150879,1.581494072767053
10,2025.0,1.224146437072668,1.40963853117141,1.626236507810627
11,2026.0,1.247006610528411,1.441877805869133,1.66799999405406
12,2027.0,1.271120574034329,1.475212513921877,1.711516606771606
13,2028.0,1.294156065911475,1.509049321150155,1.756477730936045
14,2029.0,1.318304949679756,1.543635753919159,1.798085457520598
15,2030.0,1.340855324913612,1.576928656447998,1.841457708591788
16,2031.0,1.364782524798977,1.61043913758366,1.886850130282815
17,2032.0,1.390625815428395,1.644262337545705,1.932285067593028
18,2033.0,1.410746028102656,1.677874345077882,1.978728279152709
19,2034.0,1.434906732710465,1.712720129290541,2.024747366122618
20,2035.0,1.458803203038781,1.747634769551231,2.071520093234028
21,2036.0,1.483370971007377,1.783015570716804,2.117948977435835
22,2037.0,1.509067961932949,1.817785200122533,2.162790838643331
23,2038.0,1.536156714422398,1.853785112254635,2.211017365840531
24,2039.0,1.563592434096558,1.892334384814826,2.260369028095963
25,2040.0,1.59166426274565,1.932941125341882,2.312494525338334
26,2041.0,1.620760393021456,1.973450266159391,2.365856631971749
27,2042.0,1.64854106275183,2.011311166707666,2.416993986468267
28,2043.0,1.67778459234983,2.052008843259084,2.471009801609257
29,2044.0,1.707986856100538,2.09422104722134,2.527432897189275
30,2045.0,1.738701628011867,2.135517351120816,2.582179874999448
31,2046.0,1.768256093936051,2.177517119040265,2.638026939004575
32,2047.0,1.798193459883535,2.219344350420734,2.694732947832076
33,2048.0,1.832998454535749,2.260737596082856,2.75067528802596
34,2049.0,1.865793893039676,2.304063947617047,2.812369456745166
35,2050.0,1.899725504555486,2.348434422882916,2.870155476464876
36,2051.0,1.933048068694701,2.392893215078979,2.928542183251817
37,2052.0,1.965051157644961,2.438887476388864,2.987667092535775
38,2053.0,1.999754676811795,2.486342319342658,3.047965993742485
39,2054.0,2.033064849700935,2.531059711338016,3.108461599356922
40,2055.0,2.06526083035676,2.573277659213287,3.168048725848551
41,2056.0,2.099080157861643,2.61944598176969,3.228513671056879
42,2057.0,2.131211509309864,2.668121188266821,3.291170377850556
43,2058.0,2.16434010252642,2.71261840110961,3.352780300818204
44,2059.0,2.19571636029679,2.757157671234223,3.414799933377497
45,2060.0,2.22815812483392,2.79667982265641,3.478178363578709
46,2061.0,2.262279420327623,2.844935016143699,3.543039510719198
47,2062.0,2.297131054199463,2.893293154377136,3.609132134921337
48,2063.0,2.319130702963288,2.942002221133615,3.674559273096611
49,2064.0,2.352932824268902,2.989032509214328,3.7394160824045
50,2065.0,2.385391020857428,3.036282075382834,3.816983113297242
51,2066.0,2.415014936354165,3.086115740164978,3.88210482992848
52,2067.0,2.448551765104575,3.134536202413299,3.945988338543064
53,2068.0,2.483099379594151,3.180648269569992,4.010491261629053
54,2069.0,2.516484988351258,3.229456906194137,4.07647809354435
55,2070.0,2.549009182961678,3.279564756400432,4.144222375255462
56,2071.0,2.582351789032262,3.32939329829877,4.213888527915627
57,2072.0,2.615776651182194,3.376201433936301,4.282297223745289
58,2073.0,2.651925743801677,3.426389032795217,4.352691630971
59,2074.0,2.687713186662157,3.478239947790698,4.421785408307782
60,2075.0,2.726767993712308,3.528473272940276,4.494372530898644
61,2076.0,2.763976098518172,3.578517490985476,4.567477860001718
62,2077.0,2.799776056361188,3.629565710474537,4.639567984061869
63,2078.0,2.835702712026208,3.679307266972911,4.712642366811611
64,2079.0,2.870909367218017,3.733668901770504,4.785354929785795
65,2080.0,2.903927306526922,3.784346387431405,4.857812326077518
66,2081.0,2.937935092390797,3.833343570755811,4.927053896848943
67,2082.0,2.972805508192564,3.88556943649778,5.000795069974846
68,2083.0,3.007826203813831,3.939075944367934,5.073203960908221
69,2084.0,3.043163662024991,3.990479073200595,5.147714959725535
70,2085.0,3.078831637937154,4.042170397267873,5.221882323931991
71,2086.0,3.115181913533082,4.093118878262187,5.296121507717337
72,2087.0,3.151821983825297,4.14518605520534,5.371190230845812
73,2088.0,3.185777587785457,4.197856046160946,5.446818681046169
74,2089.0,3.222939556585104,4.249289921253813,5.520999107520806
75,2090.0,3.259087689096549,4.3000774772895,5.596166370162877
76,2091.0,3.292139074594131,4.350626709696547,5.667334775848253
77,2092.0,3.327391451671967,4.401697899327528,5.739795115347174
78,2093.0,3.362112585893657,4.450658071365051,5.810965953674563
79,2094.0,3.395673853456081,4.499150570453712,5.880717569715501
80,2095.0,3.429177569183314,4.548681042496099,5.950025008271011
81,2096.0,3.462596210431378,4.59671645478602,6.018712149663867
82,2097.0,3.494457516620106,4.644480697930438,6.086626108491198
83,2098.0,3.526017901766119,4.689657501816721,6.153901048899045
84,2099.0,3.556015743161273,4.734679404550608,6.219620641943965
